mountain_id,route_name,route_time,route_difficulty,start_point,ferata,height_diff,gear_summer,gear_winter
147,Stara Fužina - Ogradi,5 h,lahka neoznačena steza,Stara Fužina (600 m),,1487,,"cepin, dereze"
148,Vršič - Šitna glava,1 h 20 min,lahka neoznačena steza,Vršič (1611 m),,476,,"cepin, dereze"
149,Planina Kuk - Tolminski Kuk,4 h 30 min,delno zahtevna označena pot,Planina Kuk (1150 m),,935,čelada,"čelada, cepin, dereze"
149,Koča pri Savici - Tolminski Kuk (čez Vrh Planje),6 h 15 min,zahtevna označena pot,Koča pri Savici (653 m),,1432,čelada,"čelada, cepin, dereze"
149,Tolminske Ravne - Tolminski Kuk (mimo planine Kal),4 h,lahka označena pot,Tolminske Ravne (924 m),,1161,,"cepin, dereze"
149,Tolminske Ravne - Tolminski Kuk (čez planino Razor),4 h 45 min,zahtevna označena pot,Tolminske Ravne (924 m),,1161,,"cepin, dereze"
149,Koča pri Savici - Tolminski Kuk (direktna pot),5 h 45 min,zahtevna neoznačena steza,Koča pri Savici (653 m),,1432,čelada,"čelada, cepin, dereze"
149,Koča pri Savici - Tolminski Kuk (mimo Doma na Komni in čez Škrbino),6 h 45 min,delno zahtevna označena pot,Koča pri Savici (653 m),,1432,,"cepin, dereze"
149,Ski hotel Vogel - Tolminski Kuk,5 h 35 min,delno zahtevna označena pot,Ski hotel Vogel (1540 m),,545,,"cepin, dereze"
149,Ukanc - Tolminski Kuk,5 h 30 min,"lahka neoznačena steza, delno zahtevna označena pot",Ukanc (570 m),,1515,,"cepin, dereze"
149,Planina Polog - Tolminski Kuk (čez planino Dobrenjščico),6 h 15 min,"lahko brezpotje, zahtevna označena pot",Planina Polog (457 m),,1628,čelada,"čelada, cepin, dereze"
149,Kneške Ravne - Tolminski Kuk (čez Škrbino),6 h 15 min,"lahka neoznačena steza, delno zahtevna označena pot",Kneške Ravne (720 m),,1365,čelada,"čelada, cepin, dereze"
149,Tolminske Ravne - Tolminski Kuk (po dolini pod Ploščo),4 h 35 min,delno zahtevna označena pot,Tolminske Ravne (924 m),,1161,,"cepin, dereze"
150,Zadnjica - Zadnjiški Ozebnik,4 h 15 min,lahka neoznačena steza,Zadnjica (650 m),,1434,,"cepin, dereze"
150,Trenta - Zadnjiški Ozebnik,4 h 15 min,lahka neoznačena steza,Trenta (620 m),,1464,,"cepin, dereze"
151,Mojstrana - Sleme,4 h 15 min,lahka označena pot,Mojstrana (675 m),,1402,,"cepin, dereze"
151,Plaz Črlovec - Sleme (zgornja pot),4 h 25 min,"delno zahtevna neoznačena pot, lahka označena pot",Plaz Črlovec (920 m),,1157,čelada,"čelada, cepin, dereze"
151,Plaz Črlovec - Sleme (čez Vrtaško planino),4 h,"zahtevna neoznačena steza, lahka označena pot",Plaz Črlovec (920 m),,1157,čelada,"čelada, cepin, dereze"
152,Planina Blato - Slatna,3 h,lahko brezpotje,Planina Blato (1147 m),,930,,"cepin, dereze"
152,Planina  Blato - Slatna (čez Kredo),3 h 20 min,lahko brezpotje,Planina Blato (1147 m),,930,,"cepin, dereze"
152,Konec ceste na Vogar - Slatna (mimo Grive),3 h 45 min,lahka neoznačena steza,Konec ceste na Vogar (1350 m),,727,,"cepin, dereze"
153,Planina Blato - Prevalski Stog (čez Adama in Evo),3 h 40 min,lahko brezpotje,Planina Blato (1147 m),,928,,"cepin, dereze"
153,Planina Blato - Prevalski Stog,3 h 20 min,delno zahtevna neoznačena pot,Planina Blato (1147 m),,928,,"cepin, dereze"
153,Konec ceste na Pokljuki - Prevalski Stog,5 h,delno zahtevna neoznačena pot,Konec ceste na Pokljuki (1340 m),,735,čelada,"čelada, cepin, dereze"
153,Stara Fužina - Prevalski Stog (čez planino Krstenica),5 h 5 min,delno zahtevna neoznačena pot,Stara Fužina (600 m),,1475,,"cepin, dereze"
153,Rudno polje - Prevalski Stog,5 h 20 min,delno zahtevna neoznačena pot,Rudno polje (1347 m),,728,čelada,"čelada, cepin, dereze"
154,Gozd Martuljek - Rigljica (normalni pristop),5 h,alpinistični vzpon,Gozd Martuljek (750 m),,1324,čelada,"čelada, cepin, dereze, svetilka"
155,Svete Višarje / Monte Lussari - Kamniti lovec / Cima del Cacciatore,1 h 30 min,zahtevna označena pot,Svete Višarje / Monte Lussari (1766 m),,305,čelada,"čelada, cepin, dereze"
155,Žabnice / Camporosso in Valcanale - Kamniti lovec / Cima del Cacciatore,3 h 30 min,zahtevna označena pot,Žabnice / Camporosso in Valcanale (858 m),,1213,čelada,"čelada, cepin, dereze"
155,Ovčja vas / Valbruna - Kamniti lovec / Cima del Cacciatore,4 h,zahtevna označena pot,Ovčja vas / Valbruna (807 m),,1264,čelada,"čelada, cepin, dereze"
155,Trbiž / Tarviso - Kamniti lovec / Cima del Cacciatore (po servisni cesti),4 h 25 min,"lahka neoznačena steza, zahtevna označena pot",Trbiž / Tarviso (835 m),,1236,čelada,"čelada, cepin, dereze"
156,Zadnjica - Zasavska koča na Prehodavcih,4 h 15 min,lahka označena pot,Zadnjica (650 m),,1421,,"cepin, dereze"
156,Trenta - Zasavska koča na Prehodavcih,4 h 15 min,lahka označena pot,Trenta (620 m),,1451,,"cepin, dereze"
156,Planina Blato - Zasavska koča na Prehodavcih (Za Kopico),5 h,lahka označena pot,Planina Blato (1147 m),,924,,"cepin, dereze"
156,Koča pri Savici - Zasavska koča na Prehodavcih,5 h,zahtevna označena pot,Koča pri Savici (653 m),,1418,čelada,"čelada, cepin, dereze"
156,Planina Blato - Zasavska koča na Prehodavcih (čez Prode),5 h 15 min,lahka označena pot,Planina Blato (1147 m),,924,,"cepin, dereze"
156,Planina Blato - Zasavska koča na Prehodavcih (čez Štapce),5 h 15 min,delno zahtevna označena pot,Planina Blato (1147 m),,924,,"cepin, dereze"
156,Zadnjica - Zasavska koča na Prehodavcih (pot Mire Marko Debelakove),6 h 30 min,zelo zahtevna označena pot,Zadnjica (650 m),,1421,čelada,"čelada, cepin, dereze"
157,Planina Blato - Mala Tičarica (čez Štapce),3 h 30 min,lahka označena pot,Planina Blato (1147 m),,924,,"cepin, dereze"
157,Koča pri Savici - Mala Tičarica,4 h,zahtevna označena pot,Koča pri Savici (653 m),,1418,čelada,"čelada, cepin, dereze"
157,Konec ceste na Vogar - Mala Tičarica (čez Štapce),3 h 35 min,lahka označena pot,Konec ceste na Vogar (1350 m),,721,,"cepin, dereze"
157,Planina Blato - Mala Tičarica (snežni pristop),3 h 30 min,lahko brezpotje,Planina Blato (1147 m),,924,,"cepin, dereze"
158,Planina Zajzera - Visoki Pipar (po poti 648),3 h,delno zahtevna označena pot,Planina Zajzera (1004 m),,1065,,"cepin, dereze"
158,Planina Zajzera - Visoki Pipar,3 h 40 min,zelo zahtevna označena pot,Planina Zajzera (1004 m),B,1065,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
159,Vršič - Zavetišče pod Špičkom,4 h,lahka označena pot,Vršič (1611 m),,453,,"cepin, dereze"
159,Zadnja Trenta (Flori) - Zavetišče pod Špičkom,3 h 30 min,lahka označena pot,Zadnja Trenta (Flori) (900 m),,1164,,"cepin, dereze"
159,Bavšica - Zavetišče pod Špičkom,5 h 45 min,zelo zahtevna označena pot,Bavšica (698 m),,1366,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
159,Loška Koritnica - Zavetišče pod Špičkom,5 h,zelo zahtevna označena pot,Loška Koritnica (780 m),,1284,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
160,Belopeška jezera - Poldnik (Kopa) / Picco di Mezzodi,3 h,zelo zahtevna označena pot,Belopeška jezera (929 m),,1134,čelada,"čelada, cepin, dereze"
161,Ski hotel Vogel - Podrta gora (po Bohinjski planinski poti),4 h 40 min,zahtevno brezpotje,Ski hotel Vogel (1540 m),,521,,
161,Koča pri Savici - Podrta gora (pristop po grebenu iz zahodne strani),7 h,zahtevno brezpotje,Koča pri Savici (653 m),,1408,čelada,"čelada, cepin, dereze"
161,Ski hotel Vogel - Podrta gora (po BPP pod Rušnatim vrhom in čez Mejo in Škrbino),4 h 50 min,"zelo zahtevna označena pot, zahtevno brezpotje",Ski hotel Vogel (1540 m),,521,,
162,Dolina Krma - Veliki Pršivec,4 h,lahko brezpotje,Dolina Krma (944 m),,1112,,"cepin, dereze"
163,Planina Kuk - Vrh nad Škrbino (čez Škrbino),3 h 45 min,zelo zahtevna označena pot,Planina Kuk (1150 m),,904,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
163,Planina Kuk - Vrh nad Škrbino (direktna pot),3 h 15 min,delno zahtevna označena pot,Planina Kuk (1150 m),,904,,"cepin, dereze"
163,Ukanc - Vrh nad Škrbino,4 h 45 min,"lahka neoznačena steza, zelo zahtevna označena pot",Ukanc (570 m),,1484,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
163,Koča pri Savici - Vrh nad Škrbino (mimo Doma na Komni in čez Škrbino),6 h,zelo zahtevna označena pot,Koča pri Savici (653 m),,1401,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
163,Ski hotel Vogel - Vrh nad Škrbino,4 h 50 min,zelo zahtevna označena pot,Ski hotel Vogel (1540 m),,514,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
163,Tolminske Ravne - Vrh nad Škrbino (po strmi in direktni poti),3 h 30 min,zahtevna označena pot,Tolminske Ravne (924 m),,1130,,"cepin, dereze"
163,Tolminske Ravne - Vrh nad Škrbino (po strmi poti in čez Škrbino),4 h,zelo zahtevna označena pot,Tolminske Ravne (924 m),,1130,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
163,Tolminske Ravne - Vrh nad Škrbino (po mulatjeri in direktni poti),4 h,delno zahtevna označena pot,Tolminske Ravne (924 m),,1130,,"cepin, dereze"
163,Ski hotel Vogel - Vrh nad Škrbino (po Bohinjski planinski poti),4 h 30 min,zelo zahtevna označena pot,Ski hotel Vogel (1540 m),,514,,
163,Ski hotel Vogel - Vrh nad Škrbino (po BPP pod Rušnatim vrhom in po grebenu čez Mejo),3 h 50 min,zahtevno brezpotje,Ski hotel Vogel (1540 m),,514,čelada,"čelada, cepin, dereze"
163,Kneške Ravne - Vrh nad Škrbino (čez Škrbino),5 h 30 min,"lahka neoznačena steza, zelo zahtevna označena pot",Kneške Ravne (720 m),,1334,čelada,"čelada, cepin, dereze"
163,Kneške Ravne - Vrh nad Škrbino (direktna pot),5 h,"lahka neoznačena steza, delno zahtevna označena pot",Kneške Ravne (720 m),,1334,čelada,"čelada, cepin, dereze"
164,Planina Kuk - Zeleni vrh,4 h 5 min,delno zahtevna označena pot,Planina Kuk (1150 m),,902,,"cepin, dereze"
164,Koča pri Savici - Zeleni vrh (mimo Doma na Komni in čez Škrbino),6 h 20 min,delno zahtevna označena pot,Koča pri Savici (653 m),,1399,,"cepin, dereze"
164,Ukanc - Zeleni vrh,5 h 5 min,"lahka neoznačena steza, delno zahtevna označena pot",Ukanc (570 m),,1482,,"cepin, dereze"
164,Ski hotel Vogel - Zeleni vrh,5 h 10 min,delno zahtevna označena pot,Ski hotel Vogel (1540 m),,512,,"cepin, dereze"
164,Tolminske Ravne - Zeleni vrh (čez planino Razor),4 h 20 min,zahtevna označena pot,Tolminske Ravne (924 m),,1128,,"cepin, dereze"
164,Tolminske Ravne - Zeleni vrh (po dolini pod Ploščo),4 h 10 min,delno zahtevna označena pot,Tolminske Ravne (924 m),,1128,,"cepin, dereze"
164,Kneške Ravne - Zeleni vrh (čez Škrbino),5 h 50 min,"lahka neoznačena steza, delno zahtevna označena pot",Kneške Ravne (720 m),,1332,čelada,"čelada, cepin, dereze"
165,Zadnjica - Pogačnikov dom na Kriških podih,4 h,lahka označena pot,Zadnjica (650 m),,1400,čelada,"čelada, cepin, dereze"
165,Aljažev dom v Vratih - Pogačnikov dom na Kriških podih (čez Sovatno),4 h 30 min,delno zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1035,,"cepin, dereze"
165,Ruski križ - Pogačnikov dom na Kriških podih (čez Kriško steno),5 h 10 min,zelo zahtevna označena pot,Ruski križ (1000 m),,1050,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
165,Pišnica - Pogačnikov dom na Kriških podih,5 h 45 min,zelo zahtevna označena pot,Pišnica (850 m),,1200,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
166,Rudno polje - Viševnik,2 h,lahka označena pot,Rudno polje (1347 m),,703,,"cepin, dereze"
166,Rudno polje - Viševnik (čez Kačji rob),2 h 20 min,delno zahtevna označena pot,Rudno polje (1347 m),,703,,"cepin, dereze"
166,Konec ceste na Pokljuki - Viševnik (čez Srenjski preval),2 h 20 min,delno zahtevna označena pot,Konec ceste na Pokljuki (1340 m),,710,,"cepin, dereze"
166,Rudno polje - Viševnik (čez Jezerce in Srenjski preval),2 h 40 min,delno zahtevna označena pot,Rudno polje (1347 m),,703,,"cepin, dereze"
166,Rudno polje - Viševnik (skozi Zgornji Razor),3 h 20 min,"lahka neoznačena steza, delno zahtevna označena pot",Rudno polje (1347 m),,703,,"cepin, dereze"
166,Planina Zajavornik - Viševnik,3 h 30 min,delno zahtevna označena pot,Planina Zajavornik (1292 m),,758,,"cepin, dereze"
166,Medvedova konta - Viševnik,3 h 15 min,delno zahtevna označena pot,Medvedova konta (1410 m),,640,,"cepin, dereze"
166,Konec ceste na Pokljuki - Viševnik (čez Golo Ravan),2 h 15 min,lahka neoznačena steza,Konec ceste na Pokljuki (1340 m),,710,,"cepin, dereze"
166,Rudno polje - Viševnik (čez Golo Ravan),2 h 15 min,lahka neoznačena steza,Rudno polje (1347 m),,703,,"cepin, dereze"
166,Rudno polje - Viševnik (mimo izvira Zlate vode),2 h 20 min,lahka neoznačena steza,Rudno polje (1347 m),,703,,"cepin, dereze"
166,Pri Rupah - Viševnik,3 h 15 min,delno zahtevna označena pot,Pri Rupah (1350 m),,700,,"cepin, dereze"
166,Konec ceste na Pokljuki - Viševnik (mimo izvira Zlate vode),2 h 20 min,lahka neoznačena steza,Konec ceste na Pokljuki (1340 m),,710,,"cepin, dereze"
166,Uskovnica (Lom) - Viševnik (čez Srenjski preval),3 h 15 min,delno zahtevna označena pot,Uskovnica (Lom) (1076 m),,974,,"cepin, dereze"
166,Uskovnica (Razpotje) - Viševnik (mimo izvira Zlate vode),2 h 55 min,lahka neoznačena steza,Uskovnica (Razpotje) (1215 m),,835,,"cepin, dereze"
166,Uskovnica (Razpotje) - Viševnik (čez Srenjski preval),2 h 55 min,delno zahtevna označena pot,Uskovnica (Razpotje) (1215 m),,835,,"cepin, dereze"
166,Srednja vas - Viševnik (Za Ribnico in čez Srenjski preval),4 h 40 min,delno zahtevna označena pot,Srednja vas (583 m),,1467,,"cepin, dereze"
166,Uskovnica (Lom) - Viševnik (mimo izvira Zlate vode),3 h 15 min,lahka neoznačena steza,Uskovnica (Lom) (1076 m),,974,,"cepin, dereze"
166,Uskovnica (Razpotje) - Viševnik (čez Golo Ravan),2 h 50 min,lahka neoznačena steza,Uskovnica (Razpotje) (1215 m),,835,,"cepin, dereze"
166,Uskovnica (Lom) - Viševnik (čez Golo Ravan),3 h 10 min,lahka neoznačena steza,Uskovnica (Lom) (1076 m),,974,,"cepin, dereze"
166,Srednja vas - Viševnik (Za Ribnico in mimo izvira Zlate vode),4 h 40 min,lahka neoznačena steza,Srednja vas (583 m),,1467,,"cepin, dereze"
166,Srednja vas - Viševnik (Za Ribnico in čez Golo Ravan),4 h 35 min,lahka neoznačena steza,Srednja vas (583 m),,1467,,"cepin, dereze"
168,Planina Zajzera - Cima Alta (Dve špici) (po poti 648),4 h,zelo zahtevna označena pot,Planina Zajzera (1004 m),,1042,"čelada, komplet za samovarovanje, svetilka","čelada, komplet za samovarovanje, cepin, dereze, svetilka"
168,Lužnice - Cima Alta (Dve špici),4 h,zahtevna označena pot,Lužnice (691 m),,1355,čelada,"čelada, cepin, dereze"
168,Naborjet / Malborghetto - Cima Alta (Dve špici) (po poti 605),4 h 25 min,zahtevna označena pot,Naborjet / Malborghetto (750 m),,1296,,"cepin, dereze"
168,Ombrico - Cima Alta (Dve špici),3 h 50 min,"lahka neoznačena steza, zahtevna označena pot",Ombrico (721 m),,1325,čelada,"čelada, cepin, dereze"
168,Lužnice - Cima Alta (Dve špici) (čez Forcella Cuel Tarond),5 h 45 min,zelo zahtevna označena pot,Lužnice (691 m),,1355,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
169,Dom v Lepeni - Veliki Lemež,4 h 30 min,zahtevno brezpotje,Dom v Lepeni (700 m),,1342,,"cepin, dereze"
169,Lepena - Veliki Lemež (čez planino Zagreben),6 h,zahtevno brezpotje,Lepena (490 m),,1552,,"cepin, dereze"
170,Rifugio Gilberti - Bivak Marussich,2 h,lahka označena pot,Rifugio Gilberti (1850 m),,191,,"cepin, dereze"
170,Reklanska dolina - Bivak Marussich,4 h,zahtevna označena pot,Reklanska dolina (700 m),,1341,čelada,"čelada, cepin, dereze"
170,Korito / Coritis - Bivak Marussich,4 h 20 min,delno zahtevna označena pot,Korito / Coritis (574 m),,1467,,"cepin, dereze"
170,Solbica / Stolvizza - Bivak Marussich (mimo Ricovero Igor Crasso),6 h,delno zahtevna označena pot,Solbica / Stolvizza (553 m),,1488,,"cepin, dereze"
170,Ladina - Bivak Marussich (pot 634),4 h 40 min,delno zahtevna označena pot,Ladina (585 m),,1456,,"cepin, dereze"
171,Planina Blato - Jezerski Stog,3 h,delno zahtevna neoznačena pot,Planina Blato (1147 m),,893,,"cepin, dereze"
171,Stara Fužina - Jezerski Stog (čez Krstenico),4 h 45 min,delno zahtevna neoznačena pot,Stara Fužina (600 m),,1440,,"cepin, dereze"
171,Stara Fužina - Jezerski Stog (čez planino pod Mišelj vrhom),5 h 30 min,"lahka označena pot, delno zahtevna neoznačena pot",Stara Fužina (600 m),,1440,,"cepin, dereze"
171,Konec ceste na Pokljuki - Jezerski Stog,5 h,"lahka označena pot, delno zahtevna neoznačena pot",Konec ceste na Pokljuki (1340 m),,700,čelada,"čelada, cepin, dereze"
171,Planina Blato - Jezerski Stog (čez planino pod Mišelj vrhom),4 h,delno zahtevna neoznačena pot,Planina Blato (1147 m),,893,,"cepin, dereze"
171,Uskovnica (Lom) - Jezerski Stog (čez planino Spodnji Tosc),5 h 35 min,"zahtevna označena pot, delno zahtevna neoznačena pot",Uskovnica (Lom) (1076 m),,964,čelada,"čelada, cepin, dereze"
172,Gozd Martuljek - Na Pečeh (čez Kotle),4 h 30 min,"zahtevna neoznačena steza, lahko brezpotje",Gozd Martuljek (750 m),,1289,čelada,"čelada, cepin, dereze"
173,Krn - Srednji vrh (nad jezerom v Lužnici) (čez planino Sleme),4 h 10 min,"lahka označena pot, lahko brezpotje",Krn (900 m),,1132,,"cepin, dereze"
173,Planina Polog - Srednji vrh (nad jezerom v Lužnici),5 h 15 min,"lahka označena pot, lahko brezpotje",Planina Polog (457 m),,1575,,"cepin, dereze"
173,Planina Kuninja - Srednji vrh (nad jezerom v Lužnici),3 h 30 min,"lahka označena pot, lahko brezpotje",Planina Kuninja (991 m),,1041,čelada,"čelada, cepin, dereze"
174,Mojstrana - Drobeče Sleme,4 h 15 min,lahka neoznačena steza,Mojstrana (675 m),,1354,,"cepin, dereze"
174,Plaz Črlovec - Drobeče Sleme (zgornja pot),4 h 25 min,"delno zahtevna neoznačena pot, lahka označena pot",Plaz Črlovec (920 m),,1109,čelada,"čelada, cepin, dereze"
174,Plaz Črlovec - Drobeče Sleme (čez Vrtaško planino),4 h,"zahtevna neoznačena steza, lahka označena pot",Plaz Črlovec (920 m),,1109,čelada,"čelada, cepin, dereze"
175,Planina  Blato - Kreda (direktna pot),2 h 50 min,lahka neoznačena steza,Planina Blato (1147 m),,878,,"cepin, dereze"
175,Planina Blato - Kreda (čez Slatno),3 h 20 min,lahko brezpotje,Planina Blato (1147 m),,878,,"cepin, dereze"
176,Planina Blato - Eva (čez Adama),3 h 20 min,lahko brezpotje,Planina Blato (1147 m),,872,,"cepin, dereze"
177,Dom v Lepeni - Velika Baba,4 h,lahka označena pot,Dom v Lepeni (700 m),,1316,čelada,"čelada, cepin, dereze"
177,Koča pri Savici - Velika Baba (čez Bogatinsko sedlo in Lanževico),6 h,lahko brezpotje,Koča pri Savici (653 m),,1363,,"cepin, dereze"
177,Koča pri Savici - Velika Baba (mimo Velike Monture),5 h 35 min,lahka neoznačena steza,Koča pri Savici (653 m),,1363,,"cepin, dereze"
177,Planina Polog - Velika Baba (mimo Velike Monture),5 h 40 min,lahka neoznačena steza,Planina Polog (457 m),,1559,čelada,"čelada, cepin, dereze"
178,Medvedova konta - Debela peč,2 h 15 min,lahka označena pot,Medvedova konta (1410 m),,604,,"cepin, dereze"
178,Pri Rupah - Debela peč,2 h 15 min,lahka označena pot,Pri Rupah (1350 m),,664,,"cepin, dereze"
178,Planina Zajavornik - Debela peč,2 h 30 min,lahka označena pot,Planina Zajavornik (1292 m),,722,,"cepin, dereze"
178,Rudno polje - Debela peč,3 h 15 min,lahka označena pot,Rudno polje (1347 m),,667,,"cepin, dereze"
178,Dolina Krma - Debela peč,3 h 15 min,zahtevna označena pot,Dolina Krma (930 m),,1084,čelada,"čelada, cepin, dereze"
178,Šport hotel - Debela peč,3 h 30 min,lahka označena pot,Šport hotel (1280 m),,734,,"cepin, dereze"
178,Strmec - Debela peč,2 h 30 min,lahka označena pot,Strmec (1520 m),,494,,"cepin, dereze"
178,Kovinarska koča v Krmi - Debela peč (lovska pot),3 h 45 min,zelo zahtevno brezpotje,Kovinarska koča v Krmi (870 m),,1144,čelada,"čelada, cepin, dereze"
178,Krnica - Debela peč,5 h 30 min,lahka označena pot,Krnica (660 m),,1354,,"cepin, dereze"
178,Strmec - Debela peč (mimo Spodnjih Brd),2 h 45 min,lahka označena pot,Strmec (1520 m),,494,,"cepin, dereze"
